timestamp,blockReward
1686655919,0.02472726
1686655931,0.017357777
1686655943,0.026786272
1686655955,0.028996677
1686655967,0.015463507
1686655979,0.055454135
1686655991,0.027501581
1686656003,0.056250028
1686656015,0.02909597
1686656027,0.027719641
1686656039,0.019120378
1686656051,0.019442884
1686656063,0.026065633
1686656075,0.018554585
1686656087,0.010809786
1686656099,0.019760691
1686656111,0.027394337
1686656123,0.005875921
1686656135,0.039958951
1686656147,0.041513167
1686656159,0.049491703
1686656171,0.017773308
1686656183,0.025619227
1686656195,0.024143164
1686656207,0.0696511
1686656219,0.025116271
1686656231,0.025222588
1686656243,0.036927819
1686656255,0.010420986
1686656267,0.040681617
1686656279,0.046679734
1686656291,0.015713197
1686656303,0.018676043
1686656315,0.091226743
1686656327,0.019644263
1686656339,0.020018549
1686656351,0.053838865
1686656363,0.077081847
1686656375,0.125611602
1686656399,0.037535575
1686656411,0.069397015
1686656423,0.010955945
1686656435,0.333796079
1686656447,0.021988437
1686656459,0.032620266
1686656471,0.019349504
1686656483,0.021771278
1686656495,0.039382207
1686656507,0.023264271
1686656519,0.018618911
1686656531,0.016716338
1686656543,0.012496088
1686656555,0.013706046
1686656567,0.030030228
1686656579,0.035092109
1686656591,0.022546385
1686656603,0.043246784
1686656615,0.028434831
1686656627,0.040293634
1686656639,0.034250603
1686656651,0.036103742
1686656663,0.055218833
1686656675,0.020949386
1686656687,0.026349923
1686656699,0.019324083
1686656711,0.033900297
1686656723,0.029801923
1686656735,0.018530392
1686656747,0.792650209
1686656759,0.019803197
1686656771,0.019150885
1686656783,0.009209171
1686656795,0.023705133
1686656807,0.01334661
1686656819,0.015544195
1686656831,0.100702463
1686656843,0.0273283
1686656855,0.041294622
1686656867,0.055027464
1686656879,0.015659256
1686656891,0.029149125
1686656903,0.013043991
1686656915,0.023820257
1686656927,0.044583328
1686656939,0.027587792
1686656951,0.023974039
1686656963,0.085193431
1686656975,0.018128479
1686656987,0.008914556
1686656999,0.065945569
1686657011,0.01619509
1686657023,0.076545638
1686657035,0.016622385
1686657047,0.038476959
1686657059,0.017352817
1686657071,0.034233384
1686657083,0.030804963
1686657095,0.022664282
1686657107,0.0169623
1686657119,0.188026219
1686657131,0.031251258
1686657143,0.016111657
1686657155,0.014222491
1686657167,0.019818866
1686657179,0.038346744
1686657191,0.117952158
1686657203,0.007831335
1686657215,0.031115807
1686657227,0.021521575
1686657239,0.007540568
1686657251,0.043678022
1686657263,0.037278247
1686657275,0.064292804
1686657287,0.006248059
1686657299,0.029250718
1686657311,0.240230174
1686657323,0.019896817
1686657335,0.226182299
1686657347,0.018769288
1686657359,0.017888581
1686657371,0.088949607
1686657383,0.040315841
1686657395,0.011058121
1686657407,0.051395092
1686657419,0.034426401
1686657431,0.069191432
1686657443,0.034708588
1686657455,0.078473164
1686657467,0.018015986
1686657479,0.052674407
1686657491,0.036659178
1686657503,0.030460345
1686657515,0.030400159
1686657527,0.026381223
1686657539,0.056689531
1686657551,0.091828552
1686657563,0.026465491
1686657575,0.051979805
1686657587,0.027222566
1686657599,0.007147501
1686657611,0.048543059
1686657623,0.020497514
1686657635,0.03723341
1686657647,0.00748395
1686657659,0.009022271
1686657671,0.021688504
1686657683,0.037482442
1686657695,0.027523876
1686657707,0.028948442
1686657719,0.020338221
1686657731,0.04501462
1686657743,0.021219778
1686657755,0.052787302
1686657767,0.015284141
1686657779,0.802058521
1686657791,0.040204071
1686657803,0.020005474
1686657815,0.00668447
1686657827,0.07971951
1686657839,0.039482262
1686657851,0.126699561
1686657863,0.017474051
1686657875,0.02917429
1686657887,0.048833561
1686657899,0.048338695
1686657911,0.029456135
1686657923,0.143693794
1686657935,0.038014579
1686657947,0.017106505
1686657959,0.013317966
1686657971,0.320601755
1686657983,0.035409708
1686657995,0.014432026
1686658007,0.026115702
1686658019,0.044511678
1686658031,0.017656593
1686658043,0.036651892
1686658055,0.024716585
1686658067,0.016566371
1686658079,0.116593381
1686658091,0.149355632
1686658103,0.025069807
1686658115,0.037646881
1686658127,0.030252821
1686658139,0.035741182
1686658151,0.057270969
1686658163,0.252946796
1686658175,0.067760023
1686658187,0.077868955
1686658199,0.053393274
1686658211,0.055342518
1686658223,0.045765644
1686658235,0.043354479
1686658247,0.119250652
